year	location	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	biomass
3	6	Sweden	K	R6P023	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIHYB1	0
3	6	Sweden	K	R6P023	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIPRA1	0
3	6	Sweden	K	R6P023	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIREP1	0
3	6	Sweden	K	R6P054	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6LOTCOR1	3.3
3	6	Sweden	K	R6P054	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIHYB1	0
3	6	Sweden	K	R6P054	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIPRA1	9.8
3	6	Sweden	K	R6P054	12	3	7	176	159	Yes	Yes	Yes	l	No	No	Yes	L6TRIREP1	0
3	3	Switzerland	D	L3P011	1	1	1	58	2	Yes	No	No	g	Yes	No	No	G3ARRELA1	369.7
3	3	Switzerland	E	L3P036	1	1	1	58	2	Yes	No	No	g	Yes	No	No	G3ARRELA1	438.6
3	3	Switzerland	D	L3P031	1	1	1	59	3	Yes	No	No	g	Yes	No	No	G3DACGLO1	159.5
3	3	Switzerland	E	L3P049	1	1	1	59	3	Yes	No	No	g	Yes	No	No	G3DACGLO1	430.3
3	3	Switzerland	D	L3P008	1	1	3	60	6	No	No	Yes	l	No	No	Yes	L3TRIPRA1	NA
3	3	Switzerland	E	L3P045	1	1	3	60	6	No	No	Yes	l	No	No	Yes	L3TRIPRA1	NA
3	3	Switzerland	D	L3P013	1	1	3	61	7	No	No	Yes	l	No	No	Yes	L3TRIREP1	NA
3	3	Switzerland	E	L3P038	1	1	3	61	7	No	No	Yes	l	No	No	Yes	L3TRIREP1	NA
3	3	Switzerland	D	L3P004	1	1	2	62	9	No	Yes	No	f	No	Yes	No	H3PLALAN1	138.5
3	3	Switzerland	E	L3P042	1	1	2	62	9	No	Yes	No	f	No	Yes	No	H3PLALAN1	165.3
3	3	Switzerland	D	L3P001	1	1	1	63	55	Yes	No	No	g	Yes	No	No	G3FESPRA1	214.1
3	3	Switzerland	E	L3P043	1	1	1	63	55	Yes	No	No	g	Yes	No	No	G3FESPRA1	364.6
3	3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3FESPRA1	66.5
3	3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3HOLLAN1	NA
3	3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3POAPRA1	57.7
3	3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3TRIFLA1	118.4
3	3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3FESPRA1	90.8
3	3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3HOLLAN1	8.9
3	3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3POAPRA1	27.6
3	3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3TRIFLA1	166.4
3	3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	49.6
3	3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3FESPRA1	41.6
3	3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	230
3	3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3FESPRA1	24.4
3	3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	49.6
3	3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	84.6
3	3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	818.3
3	3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	458.9
3	3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	13.8
3	3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3FESRUB1	123.1
3	3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	111.1
3	3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	9.5
3	3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3FESRUB1	166.3
3	3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	57.4
3	3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	f	No	Yes	No	H3RANACR1	84.1
3	3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	f	No	Yes	No	H3RANACR1	32.7
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	639.3
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	142.9
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	13
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	7.2
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	505.1
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	46.3
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	8.2
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	2.8
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	NA
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	NA
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	3.5
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	9.2
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	156.3
3	3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3TRIREP1	51
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	109.8
3	3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3TRIREP1	10.3
3	3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3ARRELA1	336.6
3	3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3FESRUB1	5.5
3	3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3TRIFLA1	253.1
3	3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3ARRELA1	167.2
3	3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3FESRUB1	295.1
3	3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3TRIFLA1	221.5
3	3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	115.7
3	3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	37.2
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ANTODO1	2.2
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ARRELA1	137.4
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3CYNCRI1	0.1
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3DACGLO1	8.5
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3FESPRA1	50.9
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3HOLLAN1	2.8
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3POAPRA1	3.2
3	3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3TRIFLA1	70.6
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ANTODO1	3.1
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ARRELA1	260.2
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3CYNCRI1	NA
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3DACGLO1	8.4
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3FESPRA1	72.2
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3HOLLAN1	NA
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3POAPRA1	1.9
3	3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3TRIFLA1	68.2
3	3	Switzerland	D	L3P010	2	2	5	70	62	Yes	No	Yes	g	Yes	No	No	G3LOLPER1	139.8
3	3	Switzerland	E	L3P040	2	2	5	70	62	Yes	No	Yes	g	Yes	No	No	G3LOLPER1	284.2
3	3	Switzerland	D	L3P010	2	2	5	70	62	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	146
3	3	Switzerland	E	L3P040	2	2	5	70	62	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	182.3
3	3	Switzerland	D	L3P012	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3POAPRA1	127.1
3	3	Switzerland	D	L3P012	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3TRIFLA1	67
3	3	Switzerland	E	L3P047	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3POAPRA1	55.5
3	3	Switzerland	E	L3P047	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3TRIFLA1	91.4
3	3	Switzerland	D	L3P014	2	2	4	72	64	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	120.4
3	3	Switzerland	E	L3P041	2	2	4	72	64	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	255.9
3	3	Switzerland	D	L3P014	2	2	4	72	64	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	138.3
3	3	Switzerland	E	L3P041	2	2	4	72	64	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	72.1
3	3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	7.1
3	3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3CYNCRI1	0.9
3	3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	10.1
3	3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	38.2
3	3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3CYNCRI1	0.5
3	3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	7.4
3	3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	f	No	Yes	No	H3ACHMIL1	213.2
3	3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	f	No	Yes	No	H3ACHMIL1	409.4
3	3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3CYNCRI1	9.5
3	3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3DACGLO1	318.6
3	3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3FESPRA1	63.6
3	3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3LOLPER1	9.4
3	3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3CYNCRI1	319.3
3	3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3DACGLO1	231.5
3	3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3FESPRA1	25.6
3	3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3LOLPER1	35.3
3	3	Switzerland	D	L3P017	2	2	4	75	67	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	53.5
3	3	Switzerland	E	L3P046	2	2	4	75	67	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	149.9
3	3	Switzerland	D	L3P017	2	2	4	75	67	Yes	Yes	No	f	No	Yes	No	H3TAROFF1	30.6
3	3	Switzerland	E	L3P046	2	2	4	75	67	Yes	Yes	No	f	No	Yes	No	H3TAROFF1	29.9
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ALOPRA1	6.1
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	87.5
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	11.6
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	15.5
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3HOLLAN1	NA
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	39.5
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ALOPRA1	12.4
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	166.2
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	8.3
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	10.9
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3HOLLAN1	NA
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	110.6
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	87.3
3	3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3RANACR1	12.6
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	152
3	3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3RANACR1	61.5
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRREP1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRSTO1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ALOPRA1	75.8
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	117.9
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3CYNCRI1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	22.9
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	17.9
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	9.4
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3POAPRA1	2.9
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3TRIFLA1	0.1
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRREP1	1.4
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRSTO1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ALOPRA1	168.5
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	60.8
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3CYNCRI1	5
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	120
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	7
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	0.1
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3POAPRA1	0.9
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3TRIFLA1	4.3
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	0.2
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3AJUREP1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ANTSYL1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3BELPER1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CENSCA1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CREBIE1	76.8
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	5.7
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3GALVER1	0.7
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3KNAARV1	72.8
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	70.2
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3RANACR1	1.3
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SALPRA1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SANOFF1	NA
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SCACOL1	0.3
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SILVUL1	5.9
3	3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3TAROFF1	0.5
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3AJUREP1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ANTSYL1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3BELPER1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CENSCA1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CREBIE1	70.8
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3GALVER1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3KNAARV1	13.1
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	1.5
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3RANACR1	3.6
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SALPRA1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SANOFF1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SCACOL1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SILVUL1	NA
3	3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3TAROFF1	0.5
